,Ceylon Blue Sapphire
1805,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/prong-set-halo-diamond-blue-sapphire-white-gold-engagement-ring-er17-gc
1806,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/prong-set-halo-diamond-blue-sapphire-white-gold-engagement-ring-er17-sl
1807,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/prong-set-halo-diamond-blue-sapphire-white-gold-engagement-ring-er17-l
1808,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/prong-set-halo-diamond-blue-sapphire-gold-engagement-ring-er17
1809,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/prong-set-halo-diamond-blue-sapphire-gold-engagement-ring-er17-gc
1810,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/prong-set-halo-diamond-blue-sapphire-gold-engagement-ring-er17-sl
1811,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/prong-set-halo-diamond-blue-sapphire-gold-engagement-ring-er17-l
1812,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/4-prong-set-blue-sapphire-rose-gold-twisted-wire-engagement-ring-er16
1813,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/4-prong-set-blue-sapphire-rose-gold-twisted-wire-engagement-ring-er16-gc
1814,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/4-prong-set-blue-sapphire-rose-gold-twisted-wire-engagement-ring-er16-sl
1815,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/4-prong-set-blue-sapphire-rose-gold-twisted-wire-engagement-ring-er16-l
1816,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/4-prong-set-blue-sapphire-white-gold-twisted-wire-engagement-ring-er16
1817,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/4-prong-set-blue-sapphire-white-gold-twisted-wire-engagement-ring-er16-gc
1818,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/4-prong-set-blue-sapphire-white-gold-twisted-wire-engagement-ring-er16-sl
1819,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/4-prong-set-blue-sapphire-white-gold-twisted-wire-engagement-ring-er16-l
1820,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/4-prong-set-blue-sapphire-gold-twisted-wire-engagement-ring-er16
1821,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/4-prong-set-blue-sapphire-gold-twisted-wire-engagement-ring-er16-gc
1822,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/4-prong-set-blue-sapphire-gold-twisted-wire-engagement-ring-er16-sl
1823,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/4-prong-set-blue-sapphire-gold-twisted-wire-engagement-ring-er16-l
1824,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/8-prong-blue-sapphire-solitaire-gold-engagement-ring-cg
1825,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/8-prong-blue-sapphire-solitaire-gold-engagement-ring-sl
1826,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/8-prong-blue-sapphire-solitaire-gold-engagement-ring-l
1827,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/8-prong-blue-sapphire-solitaire-rose-gold-engagement-ring-cg
1828,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/8-prong-blue-sapphire-solitaire-rose-gold-engagement-ring-sl
1829,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/8-prong-blue-sapphire-solitaire-rose-gold-engagement-ring-l
1830,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/8-prong-blue-sapphire-solitaire-white-gold-engagement-ring-cg
1831,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/8-prong-blue-sapphire-solitaire-white-gold-engagement-ring-sl
1832,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/8-prong-blue-sapphire-solitaire-white-gold-engagement-ring-l
1833,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/6-prong-blue-sapphire-solitaire-gold-engagement-ring-cg
1834,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/6-prong-blue-sapphire-solitaire-gold-engagement-ring-sl
1835,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/6-prong-blue-sapphire-solitaire-gold-engagement-ring-l
1836,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/6-prong-blue-sapphire-solitaire-rose-gold-engagement-ring-cg
1837,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/6-prong-blue-sapphire-solitaire-rose-gold-engagement-ring-sl
1838,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/6-prong-blue-sapphire-solitaire-rose-gold-engagement-ring-l
1839,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/6-prong-blue-sapphire-solitaire-white-gold-engagement-ring-cg
1840,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/6-prong-blue-sapphire-solitaire-white-gold-engagement-ring-sl
1841,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/6-prong-blue-sapphire-solitaire-white-gold-engagement-ring-l
1842,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/4-prong-blue-sapphire-solitaire-gold-engagement-ring-cg
1843,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/4-prong-blue-sapphire-solitaire-gold-engagement-ring-sl
1844,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/4-prong-blue-sapphire-solitaire-gold-engagement-ring-l
1845,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/4-prong-blue-sapphire-solitaire-rose-gold-engagement-ring-cg
1846,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/4-prong-blue-sapphire-solitaire-rose-gold-engagement-ring-sl
1847,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/4-prong-blue-sapphire-solitaire-rose-gold-engagement-ring-l
1848,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/4-prong-blue-sapphire-solitaire-white-gold-engagement-ring-cg
1849,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/4-prong-blue-sapphire-solitaire-white-gold-engagement-ring-sl
1850,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/4-prong-blue-sapphire-solitaire-white-gold-engagement-ring-l
1851,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/halo-blue-sapphire-with-pave-set-gold-diamond-engagement-ring-er-2-cg
1852,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/halo-blue-sapphire-with-pave-set-gold-diamond-engagement-ring-er-2-sl
1853,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/halo-blue-sapphire-with-pave-set-gold-diamond-engagement-ring-er-2-l
1854,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/halo-blue-sapphire-with-pave-set-rose-gold-diamond-engagement-ring-er-2-cg
1855,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/halo-blue-sapphire-with-pave-set-rose-gold-diamond-engagement-ring-er-2-sl
1856,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/halo-blue-sapphire-with-pave-set-rose-gold-diamond-engagement-ring-er-2-l
1857,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/3-side-by-side-stone-blue-sapphire-gold-engagement-ring-er-15-cg
1858,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/3-side-by-side-stone-blue-sapphire-gold-engagement-ring-er-15-sl
1859,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/3-side-by-side-stone-blue-sapphire-gold-engagement-ring-er-15-l
1860,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/3-side-by-side-stone-blue-sapphire-rose-gold-engagement-ring-er-15-cg
1861,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/3-side-by-side-stone-blue-sapphire-rose-gold-engagement-ring-er-15-sl
1862,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/3-side-by-side-stone-blue-sapphire-rose-gold-engagement-ring-er-15-l
1863,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/3-side-by-side-stone-blue-sapphire-white-gold-engagement-ring-er-15-cg
1864,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/3-side-by-side-stone-blue-sapphire-white-gold-engagement-ring-er-15-sl
1865,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/3-side-by-side-stone-blue-sapphire-white-gold-engagement-ring-er-15-l
1866,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/bezel-set-blue-sapphire-trail-of-diamond-gold-engagement-ring-er-13-cg
1867,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/bezel-set-blue-sapphire-trail-of-diamond-gold-engagement-ring-er-13-sl
1868,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/bezel-set-blue-sapphire-trail-of-diamond-gold-engagement-ring-er-13-l
1869,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/bezel-set-blue-sapphire-trail-of-diamond-rose-gold-engagement-ring-er-13-cg
1870,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/bezel-set-blue-sapphire-trail-of-diamond-rose-gold-engagement-ring-er-13-sl
1871,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/bezel-set-blue-sapphire-trail-of-diamond-rose-gold-engagement-ring-er-13-l
1872,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/bezel-set-blue-sapphire-trail-of-diamond-white-gold-engagement-ring-er-13-cg
1873,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/bezel-set-blue-sapphire-trail-of-diamond-white-gold-engagement-ring-er-13-sl
1874,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/bezel-set-blue-sapphire-trail-of-diamond-white-gold-engagement-ring-er-13-l
1875,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/halo-blue-sapphire-split-pave-set-gold-diamond-engagement-ring-er-12-cg
1876,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/halo-blue-sapphire-split-pave-set-gold-diamond-engagement-ring-er-12-sl
1877,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/halo-blue-sapphire-split-pave-set-gold-diamond-engagement-ring-er-12-l
1878,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/halo-blue-sapphire-split-pave-set-rose-gold-diamond-engagement-ring-er-12-cg
1879,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/halo-blue-sapphire-split-pave-set-rose-gold-diamond-engagement-ring-er-12-sl
1880,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/halo-blue-sapphire-split-pave-set-rose-gold-diamond-engagement-ring-er-12-l
1881,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/halo-blue-sapphire-diamond-split-pave-set-white-gold-engagement-ring-er-12-cg
1882,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/halo-blue-sapphire-diamond-split-pave-set-white-gold-engagement-ring-er-12-sl
1883,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/halo-blue-sapphire-diamond-split-pave-set-white-gold-engagement-ring-er-12-l
1884,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/halo-blue-sapphire-split-pave-set-gold-diamond-engagement-ring-er-11-cg
1885,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/halo-blue-sapphire-split-pave-set-gold-diamond-engagement-ring-er-11-sl
1886,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/halo-blue-sapphire-split-pave-set-gold-diamond-engagement-ring-er-11-l
1887,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/halo-blue-sapphire-split-pave-set-rose-gold-diamond-engagement-ring-er-11-cg
1888,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/halo-blue-sapphire-split-pave-set-rose-gold-diamond-engagement-ring-er-11-sl
1889,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/halo-blue-sapphire-split-pave-set-rose-gold-diamond-engagement-ring-er-11-l
1890,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/halo-blue-sapphire-diamond-split-pave-set-white-gold-engagement-ring-er-11-cg
1891,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/halo-blue-sapphire-diamond-split-pave-set-white-gold-engagement-ring-er-11-sl
1892,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/halo-blue-sapphire-diamond-split-pave-set-white-gold-engagement-ring-er-11-l
1893,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/prong-set-blue-sapphire-pave-set-gold-diamond-engagement-ring-er-10-cg
1894,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/prong-set-blue-sapphire-pave-set-gold-diamond-engagement-ring-er-10-sl
1895,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/prong-set-blue-sapphire-pave-set-gold-diamond-engagement-ring-er-10-l
1896,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/prong-set-blue-sapphire-pave-set-rose-gold-diamond-engagement-ring-er-10-cg
1897,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/prong-set-blue-sapphire-pave-set-rose-gold-diamond-engagement-ring-er-10-sl
1898,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/prong-set-blue-sapphire-pave-set-rose-gold-diamond-engagement-ring-er-10-l
1899,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/prong-set-blue-sapphire-pave-set-white-gold-diamond-engagement-ring-er-10-cg
1900,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/prong-set-blue-sapphire-pave-set-white-gold-diamond-engagement-ring-er-10-sl
1901,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/prong-set-blue-sapphire-pave-set-white-gold-diamond-engagement-ring-er-10-l
1902,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/prong-set-blue-sapphire-triple-diamond-gold-engagement-ring-er-9-cg
1903,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/prong-set-blue-sapphire-triple-diamond-gold-engagement-ring-er-9-sl
1904,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/prong-set-blue-sapphire-triple-diamond-gold-engagement-ring-er-9-l
1905,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/prong-set-blue-sapphire-triple-diamond-rose-gold-engagement-ring-er-9-cg
1906,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/prong-set-blue-sapphire-triple-diamond-rose-gold-engagement-ring-er-9-sl
1907,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/prong-set-blue-sapphire-triple-diamond-rose-gold-engagement-ring-er-9-l
1908,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/prong-set-blue-sapphire-triple-diamond-white-gold-engagement-ring-er-9-cg
1909,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/prong-set-blue-sapphire-triple-diamond-white-gold-engagement-ring-er-9-sl
1910,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/prong-set-blue-sapphire-triple-diamond-white-gold-engagement-ring-er-9-l
1911,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/prong-set-blue-sapphire-pear-diamond-gold-engagement-ring-er-8-cg
1912,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/prong-set-blue-sapphire-pear-diamond-gold-engagement-ring-er-8-sl
1913,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/prong-set-blue-sapphire-pear-diamond-gold-engagement-ring-er-8-l
1914,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/prong-set-blue-sapphire-pear-diamond-rose-gold-engagement-ring-er-8-cg
1915,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/prong-set-blue-sapphire-pear-diamond-rose-gold-engagement-ring-er-8-sl
1916,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/prong-set-blue-sapphire-pear-diamond-rose-gold-engagement-ring-er-8-l
1917,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/prong-set-blue-sapphire-pear-diamond-white-gold-engagement-ring-er-8-cg
1918,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/prong-set-blue-sapphire-pear-diamond-white-gold-engagement-ring-er-8-sl
1919,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/prong-set-blue-sapphire-pear-diamond-white-gold-engagement-ring-er-8-l
1920,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/prong-set-blue-sapphire-bugget-diamond-gold-engagement-ring-er-7-cg
1921,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/prong-set-blue-sapphire-bugget-diamond-gold-engagement-ring-er-7-sl
1922,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/prong-set-blue-sapphire-bugget-diamond-gold-engagement-ring-er-7-l
1923,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/prong-set-blue-sapphire-bugget-diamond-rose-gold-engagement-ring-er-7-cg
1924,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/prong-set-blue-sapphire-bugget-diamond-rose-gold-engagement-ring-er-7-sl
1925,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/prong-set-blue-sapphire-bugget-diamond-rose-gold-engagement-ring-er-7-l
1926,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/prong-set-blue-sapphire-bugget-diamond-white-gold-engagement-ring-er-7-cg
1927,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/prong-set-blue-sapphire-bugget-diamond-white-gold-engagement-ring-er-7-sl
1928,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/prong-set-blue-sapphire-bugget-diamond-white-gold-engagement-ring-er-7-l
1929,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/prong-set-blue-sapphire-round-diamond-gold-engagement-ring-er-6-cg
1930,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/prong-set-blue-sapphire-round-diamond-gold-engagement-ring-er-6-sl
1931,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/prong-set-blue-sapphire-round-diamond-gold-engagement-ring-er-6-l
1932,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/prong-set-blue-sapphire-round-diamond-rose-gold-engagement-ring-er-6-cg
1933,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/prong-set-blue-sapphire-round-diamond-rose-gold-engagement-ring-er-6-sl
1934,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/prong-set-blue-sapphire-round-diamond-rose-gold-engagement-ring-er-6-l
1935,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/prong-set-blue-sapphire-round-diamond-white-gold-engagement-ring-er-6-cg
1936,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/prong-set-blue-sapphire-round-diamond-white-gold-engagement-ring-er-6-sl
1937,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/prong-set-blue-sapphire-round-diamond-white-gold-engagement-ring-er-6-l
1938,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/halo-blue-sapphire-double-pave-set-gold-engagement-ring-er-4-cg
1939,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/halo-blue-sapphire-double-pave-set-gold-engagement-ring-er-4-sl
1940,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/halo-blue-sapphire-double-pave-set-gold-engagement-ring-er-4-l
1941,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/halo-blue-sapphire-double-pave-set-rose-gold-engagement-ring-er-4-cg
1942,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/halo-blue-sapphire-double-pave-set-rose-gold-engagement-ring-er-4-sl
1943,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/halo-blue-sapphire-double-pave-set-rose-gold-engagement-ring-er-4-l
1944,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/halo-blue-sapphire-double-pave-set-white-gold-engagement-ring-er-4-cg
1945,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/halo-blue-sapphire-double-pave-set-white-gold-engagement-ring-er-4-sl
1946,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/halo-blue-sapphire-double-pave-set-white-gold-engagement-ring-er-4-l
1947,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/double-halo-blue-sapphire-with-pave-set-gold-engagement-ring-er-3-cg
1948,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/double-halo-blue-sapphire-with-pave-set-gold-engagement-ring-er-3-sl
1949,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/double-halo-blue-sapphire-with-pave-set-gold-engagement-ring-er-3-l
1950,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/double-halo-blue-sapphire-with-pave-set-rose-gold-engagement-ring-er-3-cg
1951,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/double-halo-blue-sapphire-with-pave-set-rose-gold-engagement-ring-er-3-sl
1952,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/double-halo-blue-sapphire-with-pave-set-rose-gold-engagement-ring-er-3-l
1953,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/double-halo-blue-sapphire-with-pave-set-white-gold-engagement-ring-er-3-cg
1954,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/double-halo-blue-sapphire-with-pave-set-white-gold-engagement-ring-er-3-sl
1955,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/double-halo-blue-sapphire-with-pave-set-white-gold-engagement-ring-er-3-l
1956,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/halo-blue-sapphire-gold-diamond-engagement-ring-er-1-cg
1957,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/halo-blue-sapphire-gold-diamond-engagement-ring-er-1-sl
1958,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/halo-blue-sapphire-rose-gold-diamond-engagement-ring-er-1-cg
1959,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/halo-blue-sapphire-rose-gold-diamond-engagement-ring-er-1-sl
1960,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/halo-blue-sapphire-white-gold-diamond-engagement-ring-er-1-cg
1961,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/halo-blue-sapphire-white-gold-diamond-engagement-ring-er-1-sl
1962,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/halo-blue-sapphire-with-pave-set-white-gold-diamond-engagement-ring-er-2-cg
1963,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/halo-blue-sapphire-with-pave-set-white-gold-diamond-engagement-ring-er-2-sl
1964,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/halo-blue-sapphire-with-pave-set-white-gold-diamond-engagement-ring-er-2-l
1965,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/halo-blue-sapphire-rose-gold-diamond-engagement-ring-er-1-l
1966,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/halo-blue-sapphire-white-gold-diamond-engagement-ring-er-1-l
1967,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/halo-blue-sapphire-gold-diamond-engagement-ring-er-1-l
1968,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/blue-sapphire-gold-pendant-design-d23
1969,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/blue-sapphire-panchdhatu-pendant-design-d23
1970,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/blue-sapphire-sterling-silver-pendant-design-d23
1971,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/blue-sapphire-gold-pendant-design-d22
1972,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/blue-sapphire-panchdhatu-pendant-design-d22
1973,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/blue-sapphire-sterling-silver-pendant-design-d22
1974,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/blue-sapphire-gold-pendant-design-d21
1975,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/blue-sapphire-panchdhatu-pendant-design-d21
1976,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/blue-sapphire-sterling-silver-pendant-design-d21
1977,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/blue-sapphire-gold-pendant-design-d20
1978,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/blue-sapphire-panchdhatu-pendant-design-d20
1979,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/blue-sapphire-sterling-silver-pendant-design-d20
1980,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/blue-sapphire-gold-pendant-design-d19
1981,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/blue-sapphire-panchdhatu-pendant-design-d19
1982,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/blue-sapphire-sterling-silver-pendant-design-d19
1983,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/blue-sapphire-gold-pendant-design-d18
1984,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/blue-sapphire-panchdhatu-pendant-design-d18
1985,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/blue-sapphire-sterling-silver-pendant-design-d18
1986,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/blue-sapphire-gold-pendant-design-d17
1987,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/blue-sapphire-panchdhatu-pendant-design-d17
1988,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/blue-sapphire-sterling-silver-pendant-design-d17
1989,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/blue-sapphire-gold-pendant-design-d16
1990,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/blue-sapphire-panchdhatu-pendant-design-d16
1991,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/blue-sapphire-sterling-silver-pendant-design-d16
1992,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/blue-sapphire-gold-pendant-design-d15
1993,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/blue-sapphire-panchdhatu-pendant-design-d15
1994,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/blue-sapphire-sterling-silver-pendant-design-d15
1995,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/blue-sapphire-gold-pendant-design-d14
1996,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/blue-sapphire-panchdhatu-pendant-design-d14
1997,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/blue-sapphire-sterling-silver-pendant-design-d14
1998,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/blue-sapphire-sterling-silver-bracelet-design-b2
1999,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-sterling-silver-bracelet-b1
2000,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-sterling-silver-pendant-p1
2001,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-panchdhatu-pendant-p1
2002,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-gold-pendant-p1
2003,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-sterling-silver-bracelet-b2
2004,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-sterling-silver-pendant-d1
2005,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-panchdhatu-pendant-d1
2006,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-gold-pendant-d1
2007,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-sterling-silver-bracelet-b3
2008,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-sterling-silver-pendant-d2
2009,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-panchdhatu-bracelet-b3
2010,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-panchdhatu-pendant-d2
2011,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-gold-bracelet-b3
2012,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-gold-pendant-d2
